category_id,category_name,playlist_id,name,description,owner_display_name,owner_id,total_tracks
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX3JNwc30ddaO,Tibetan Bowls,Meditative tones for clarity and healing.,Spotify,spotify,74
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWVS1LdzBKmob,Sound Bath,"Crystal singing bowls, frequencies and gongs to lift you up and transcend. ",Spotify,spotify,101
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWSAqa5cw6DxQ,Meditative Guitar,Clear your mind with soothing new age guitar.,Spotify,spotify,116
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX8ME1cOz1QtO,Early New Age,Find the path back to an era of enlightenment.,Spotify,spotify,100
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWYMTWCt2y4ZJ,Sun Salutation,Bring in the new day.,Spotify,spotify,122
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWTetfhmm3xOs,Meditative State of Mind,Meditate to the sound of soothing voices and flutes.,Spotify,spotify,98
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWTWhA27mtRFK,New Age Classics,Open your mind to these classics from the golden era of New Age music. Deuter on cover.,Spotify,spotify,56
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX0YwbagSTSJv,Energy Release,Let it all go and lift yourself up with inspiring ambient music.,Spotify,spotify,120
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX7QGYV9jyeOE,EQUAL New Age,Classic and contemporary pioneers of New Age music. Cover: Pauline Anna Strom,Spotify,spotify,72
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWZeKCadgRdKQ,Deep Focus,Keep calm and focus with ambient and post-rock music.,Spotify,spotify,234
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX3Ogo9pFvBkY,Ambient Relaxation,"Relax and unwind with chill, ambient music.",Spotify,spotify,355
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWZqd5JICZI0u,Peaceful Meditation,Breathe. Sense. Feel. Transcend.,Spotify,spotify,254
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DXebxttQCq0zA,Relaxing Massage,"Soothing drones, ambient piano and new age music.",Spotify,spotify,257
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWYcDQ1hSjOpY,Deep Sleep,"Soothing, minimalist ambient for deep sleep.",Spotify,spotify,352
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWSiZVO2J6WeI,Dreamy Vibes,Hypnotic bliss.,Spotify,spotify,180
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX1n9whBbBKoL,Floating Through Space,Ambient drone to make you feel weightless.,Spotify,spotify,145
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWUOhRIDwDB7M,Rise,Positive and uplifting ambient instrumental tracks.,Spotify,spotify,236
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX1T2fEo0ROQ2,Peaceful Retreat,Relaxing and salutary ambient music.,Spotify,spotify,300
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DXdf43Md5h6cE,Ambient Dreamscapes,"Fill your mind with music for dreaming, thinking and longing. ",Spotify,spotify,106
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWYoDXiQsd3D2,cloud gazing,"look up, dream on, drift off... ",Spotify,spotify,43
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX6oU7rbE4ffh,Breathe,Take a deep breath and relax.,Spotify,spotify,116
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX4TnpT6vw5rE,Atmospheric Calm,Melt into the Atmospheric Calm with these mellow beats and ambient tones.,Spotify,spotify,120
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DXclWedfNUp3z,Music for Plants,"Mellow vibrations for green leaves, green thumbs and green ears.",Spotify,spotify,100
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DXaRycgyh6kXP,Electronica Romantica,Delicate digital expressions of the heart.,Spotify,spotify,100
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX9JQWFBxCdHy,Ruhige Meditation,Atmen. Fühlen. Transzendieren.,Spotify,spotify,100
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWVTkoPB1rnwz,Quiet Hours,Transport yourself to a quieter place with these downtempo beats and ambient soundscapes.,Spotify,spotify,100
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DXe2zbyJVaPNZ,Weightless,Ambient waves for ethereal days ,Spotify,spotify,148
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DXaPleDxjpDoo,Forest Bathing,"Bathe in Ambient and nature sounds and reconnect to nature, with the Japanese practice of shinrin yoku.",Spotify,spotify,91
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWWtqHeytOZ8f,Lava Lamp,Contemplate the universe in a bottle of friendly colored magma.,Spotify,spotify,200
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX5Ufz5ldo0J4,Keep Calm,"Lean back, close your eyes, and relax.",Spotify,spotify,208
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWZqNqPemiefM,Ambient Tokyo,Deep concentration with these outstanding Japanese ambient tracks.,Spotify,spotify,50
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DXbpYC8go5XtU,Wild Ambience,Ambient music backed by the atmospheric sounds and elements of nature. ,Spotify,spotify,150
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWZOFbVrnsA55,A Long Now,Slow down and embrace the immensity of time. This is just an ambient blip in the long now.,Spotify,spotify,291
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,4173ENNA5eMzHrz9pipvxI,Spinnin' Records Brand New,"New and trending dance hits released by Spinnin' Records and its sublabels. For more new Dance, click <a href=""https://open.spotify.com/playlist/7FspvXYqFgcUdxn479q2pr?si=b45626bb4f804244"">here</a>. Cover:  Leftwing Kody x Robot Collective",Spinnin’ Records,spinninrecordsofficial,12
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,6aw9wiedFzzhJiI96DhNhw,New Releases,A playlist full of our new kickass metal &amp; rock releases! Cover: Enslaved,Nuclear Blast Records,nuclearblastrecords,26
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,7nU5hYoDxu0DmdRm2DQRUt,KOMPAKT: New Arrivals,New Arrivals keeps you posted on the latest records arriving in our record store and online shop &#x2F; kompakt.fm,Kompakt Records,kompaktrecords,243
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,3FA6Tck4slPe49OnPqb6DF,Best of Anjunadeep,"A selection of Anjunadeep's most iconic releases. Find out more: <a href=""https://anjunadeep.com/"">Website</a> | <a href=""https://www.facebook.com/anjunadeep"">Facebook</a> | <a href=""https://www.instagram.com/anjunadeep/?hl=en"">Instagram</a> | <a href=""http://anjunastore.com/"">Merch</a>",Anjunadeep,anjunadeep,30
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,5i70P878XYWENAmwhqGWZ3,Deutsche Grammophon Classics,Discover classical music via the many cult recordings from Deutsche Grammophon’s iconic roster of artists. Enjoy relaxing music and at the same hear the famous classical melodies. ,Deutsche Grammophon (DG),deutschegrammophon,108
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,0vWR0UDQrVFtTo03TN3F0L,ECM Jazz Classics,"ECM Records since 1969. Freedom, form and the art of improvisation, in and out of the jazz tradition.",ECM Records,zblu81u5vxfcbijn6fxgk2w58,34
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,5TtGuJhGPKgrjZ9Hd9C3Hn,Blue Note: The Finest In Jazz Since 1939,The Finest In Jazz Since 1939,Blue Note Records,bluenoterecords,121
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,1rq5TZtl1Z46v2gRAMtmmW,Ninja Tune - New Releases,,Ninja Tune,ninja-tune,40
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,4C2r4kaIZcRrBAZms9LbSr,Rough Trade Recommends,"The sounds that have currently got the Rough Trade Records team excited, including new releases and favourites from the archive. Currently updated every Monday.",Rough Trade Records,roughtraderecordsuk,19
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,1VX2Y7Yjm2z8LwRiaW2D3x,#MUTEMIXTAPE,Celebrating the women of Mute.,Mute Records,mute_records,20
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,5q7tdVbe6ugxQvlRCbIgkc,Piano Masters,Celebrating Deutsche Grammophon's continuing tradition of recording the world's greatest pianists. See our artists here who are performing in this and previous year's DG World Piano Day digital festivals.,Deutsche Grammophon (DG),deutschegrammophon,97
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,6BUuN31LYCZ3Oh1hV8Q4c9,"Deutschrap Universal | Capital Bra, Nimo, Kontra K, Shirin David, badmómzjay, Luciano, Sierra Kidd..",Der feinste Hip Hop aus dem Universal Music Germany Repertoire. Cover: Sido,STOKED,t7dirxvngk1r59e99lw4i0k8n,512
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,1IUF5q4IvkjylMhd9P0urE,XL Play,"Our favourite new music, updated monthly by the XL team. ",XL Recordings,xlrecordings,80
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,42B0aoM0jjloRe61pkEzt7,Epic Records Germany,Nationale und internationale Releases des Labels Epic Records Germany! ,Filtr Germany,playlists.germany,136
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,1QcSNp5058FSQxJwFxBh8W,Bang Bang! by Banger Musik,"Eine Playlist von Banger Musik für Dich - mit Farid Bang, Summer Cem, KC Rebell, Majoe &amp; 18 Karat.",Topsify Deutschland,warner.music.central.europe,38
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,5l1CVCtWhlpdhLSqFbkBUl,DANCE Universal,What's cookin? Find the best dance tracks right here!,Club Kitchen,digsterclubmusic,111
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,1ascxaGsxhgbIQRhE1Usa8,Four Music ,Entdeckt hier die neusten Veröffentlichungen eures Lieblingslabels! 💙 Cover: Lucifer xo,Filtr Germany,playlists.germany,60
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,2jfLfgN8emu054E6TiDh8o,Telamo präsentiert: Schlager Hits,Die aktuellen Top Schlager Hits in einer Playlist! Nur das Beste vom Besten!,Schlager für alle,wirliebenschlager,45
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,0xPd3o1IiOkHDsAa9U7ZlB,RCA Records Germany,"Vorsicht, heiß und fettig! Die Playliste mit den neusten und besten Tracks aus unserem Label.",Filtr Germany,playlists.germany,43
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,3hp96sT2dWlV0xkwQAhc4p,The Best of Century Media ,Century Media brings you the best that metal has to offer! Play it LOUD!,Filtr Germany,playlists.germany,50
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,5uUVyS9PTP8pXBi5nuwLZP,DistroKid Spotlight,"Some favorites across multiple genres. Songs distributed by DistroKid, playlist curated by the public. To vote, head to: distrokid.com/spotlight",DistroKid,bxv6myddmviz546hlcxia9t5g,66
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,0A8ijZTz97nlqK6tTHqkG4,Enter Records - Royalty Free Gaming Music 🎮,Sup gamers? This is our catalogue. You can use in in your streams and videos! We hope you like it. #GamingMusic #RoyaltyFree #EnterRecords,ESL Gaming,d60cwzx75anex41h6zilf1j1i,96
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,69lp1rXCWajW2P5rdsLmA2,City Slang CATALOGUE,"Follow the playlist for an introduction to City Slang, from our latest artists to our all time favourites.",City Slang,city.slang,56
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,2cs8NwfItzCHVj5w2cf4XN,VIRGIN MUSIC CLUB,Euer Lieblingslabel präsentiert feierlich: eure Lieblingsplaylist. Cover: futurebae + JESUÉ,Virgin Music Germany,carolinegermany,85
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,2Ixbp5IXV3fGWTjhIgWcC1,Klassik die man hören muss,"Die schönste klassische Musik mit Meisterwerken von Bach, Mozart, Beethoven, Vivaldi und vielen weiteren: Beliebte Stücke aus Barock, Klassik und Romantik, interpretiert von den bekanntesten Klassik Künstlern: Wiener Philharmoniker, Berliner Philharmoniker, Fazil Say und mehr.    ",Meine Klassik,warner.classics.germany,146
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,0raBWmSnsYQLUxBjL8OWEF,Angesagt! Top Hits!,"Cover: Linkin Park. Die Top viral Hits Deutschland aus den deutschen Charts! Trending TikTok Newcomer &amp; Pop Superstars! Mit Cardi B, Ed Sheeran, GAYLE, Coldplay, Ava Max, Red Hot Chilli Peppers, David Guetta, Robin Schulz, Joel Corry, Jason Derulo uvm.",Topsify Deutschland,warner.music.central.europe,83
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,3gPKLkHC8eVJ0jlbxwABsP,HIP HOP HEAT,"Watch out for them internet trolls! 👀 The hottest new Hip Hop releases &amp; best Rap, Hip Hop and R&amp;B songs right now 🔥 Cover: Lil Wayne",Digster Playlisten,digsterdeutschland,188
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,3eSLbVDzysdwnbFjP52rA4,New Rap Hits,"Die besten und aktuellsten Rap &amp; Hip Hop Tracks! Alle Ami Rap Hits in einer Playlist. Ihr wollt mehr Hip Hop? Dann folgt unserer <a href=""spotify:playlist:2PtnenL9aQ2oZlyJFEblq5"">Hip Hop Party</a> Playlist! Cover: 21 Lil Harold",Filtr Germany,playlists.germany,63
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,4BmaRBdBYoquwI1JBG1wgE,Deep House Mix by about:berlin,Der chillige Sound der Hauptstadt für alle Afterhour und Berlin Fans.,Digster Playlisten,digsterdeutschland,244
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,1NfdZCb3J3OiUNtycVD5el,Groove Attack by Hiphop.de,Deine Deutschrap-Playlist mit den aktuellen Tracks powered by Groove Attack &amp; Hiphop.de! Cover: 257ers,grooveattack,grooveattackofficial,60
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,3MpNPyX4mJ81tgNwL5XUcM,Alles Gold: Deutschrap,Deutschraptracks aus 2022. Die aktuellsten und besten Hits für euch. Brandneue Deutschrap Releases und Neuerscheinungen! Cover: Ansu,Filtr Germany,playlists.germany,63
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,58mt11tVZa7cJFZGF1Q14j,Neue Deutsche Popmusik | Deutschpop Hits 2023 | Popland | Deutscher Pop,Hier findet ihr neue Veröffentlichungen der besten Deutschpoeten des Landes! Cover: AnnenMayKantereit,Digster Playlisten,digsterdeutschland,158
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,3GSRJhfkIQ5p40rIXtsMbN,Electronic Library,"Listen to the finest electronic tracks and remixes |  <a href=""https://open.spotify.com/user/digdis"">dig dis!</a> | Cover: AKKI (DE)",dig dis!,digdis,161
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,7FonQBQUU2sk1O60uZxzf6,Deutschrap Radar,"Die neuesten Hip-Hop-Tracks der deutschen Raplandschaft, gescannt vom recordJet-Radar. Cover: Bangs",recordJet,1121764518,60
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,28ZBooqbLfQecygMcEFi53,Neo Classical Lounge - Chill & Relax | Neoklassik,The pioneers and cutting edge artist in Neo Classical and peaceful compositions. ,Digster Playlisten,digsterdeutschland,120
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,6sn1SA4r2zdrN6gpCCSPWe,Welcome To Our House,"Celebrating 20 years Get Physical Music. <a href=""https://www.instagram.com/getphysicalmusic/"">Follow us on Instagram!</a>",Get Physical Music,1122915223,75
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,1h0NbOMRqG7oC6LIeUgeXH,Metal Yoga by EMP,The best metal tracks for your Yoga workout! ,EMP Merchandising,0pvx268urw3a2e25qkxm21qgo,85
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,6ZGO2Opvp8KDpQrbvPW0ld,LoFi Rod's Chillhop Lounge,"Step inside to hear the best new Chillhop, Jazzhop and Lofi beats.",awesomeplaylists,awesomeplaylists,319
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,3xWZn4hcNmaD8PpMu63rwD,Shoegaze,"The best in Shoegaze and Dream Pop, new and old.",[PIAS] Playlists,pias_uk,85
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,3YNMsYrTNmiOjM5kfX90Lw,DistroKid Rap Scallion,"Hip-hop favorites. Songs distributed by DistroKid, playlist curated by the public. To vote, head to: distrokid.com/spotlight",DistroKid,bxv6myddmviz546hlcxia9t5g,50
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,1CJUPOKJjUMNyuzCIgFKcd,Fresh Out,"The freshest Hip Hop and R&amp;B. Featuring new Babyface Ray, Fireboy DML x Ed Sheeran, Yung Bleu!",EMPIRE,empiredistribution,62
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,6aJUQz9pRSF1UCfLL81ayV,Loud & Dangerous Metal,New releases and the best of Modern Metal. This playlist will keep you posted. Cover: Distant,Filtr Germany,playlists.germany,50
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,4wlJrYBlzM1d6G1N9EZNz6,mixtank - a trip through dance & electronic,"From pre-party to afterhours, Mixtank has you covered. Curated by the experts at <a href=""https://mixtank.tv/"">mixtank.tv</a> 🎧",mixtank,lwrecordings,52
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,0XrBeWH7nH97boOkZAwZ90,Deutschrap Up Next,Die Zukunft von Deutschrap in einer Playlist! Cover: Casar,STOKED,t7dirxvngk1r59e99lw4i0k8n,390
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,4aVywVofneNhtKXFmghzLO,Deutsches Schlager-POtPourri,Von altbekannt bis brandneu: Eine lebhafte Mischung deutschsprachiger Schlager Pop Songs.,Rebeat Digital,cduyxfrgyqkirakm1xs7ge7gs,44
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,7JXJKP3xMvIMbEBBGApTPQ,K-Pop Hits 2023,K-pop hits in 2023. Cover: NewJeans,Digster,digster.fm,50
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,1xycfwPVKCN4DwqG9MWHja,Underground Electronic,"From ambient house, glitchy IDM and techno to breakbeat, acid, drone and other forms of deep and intelligent dance music. Discovery beyond all expectations!",IDJDigital,1ale152q2bw9fek72qi4yxdzj,99
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,7vaiJdVWheg7q7SMCDY1TM,Deutschrap & Trap,Mach dich mit der heißesten deutschen Trap auf den Weg.,IDJDigital,1ale152q2bw9fek72qi4yxdzj,93
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,1Jl4zMXcGWW9Qf5rzBQkns,Kontor Top Of The Clubs 2023,"Das Beste &amp; Neueste aus Club | Dance | House | EDM | Big Room. Wöchentliches Update! Checkt auch unseren <a href=""https://www.instagram.com/kontorrecords/"">Instagram</a> Kanal.",Kontor Records,kontorrecordsofficial,122
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,4iiZhtC5QrzPdCxmLtHK6N,Kraftsport Mix | Gym & Workout Motivation,Die Power Playlist für dein Hard Rock &amp; Hip Hop Workout - Push your Limits and beast mode on!,Digster Playlisten,digsterdeutschland,170
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,2f8Aj9e59gh1gWCCaEXTeR,Sports 2023 by Kontor - Best in Workout | Gym | Running,Die Fitness Playlist für dein tägliches Power Workout. Vom Warm-Up bis Beast Mode. 100% pure Motivation!,Kontor Records,kontorrecordsofficial,182
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,439GRGyrRa8lcML6cuLtj0,Hits zum Mitsingen | Karaoke Hits,Die besten Hits zum Mitsingen für jede Party! Von 80er über 90er zu 2000er und 2010er Hits | Karaoke | Evergreens | All Time Classics | Singalong | Dauerbrenner!,Topsify Deutschland,warner.music.central.europe,63
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,39BD3obzkwvgdxs1DlXtSE,Workout For Girls | Home Workout | Fitness zu Hause,"Dance Soundtrack für dein Workout Zuhause | Fit mit Beat | EDM Beats | Work Out Motivation | Cardio Training ohne Gym | Für das härtere Workout: <a href=""https://open.spotify.com/playlist/3rS0x2eXYOqJtGCpLSTPyh?si=MEiYLnA2SFWS4B9uKIZmTA"">Crossfit Workout</a>",Topsify Deutschland,warner.music.central.europe,60
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,0fa5pNuP68eDpD9aajqaYz,Gute Laune!,Motivation und positive Energie nötig? Nach dieser Playlist bist du garantiert happy &amp; glücklich!,Filtr Austria,sonymusic_at,98
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,2CQtFgKfQhljGld6gEEGSF,Guten Morgen! Coffee Hits!,"Guten Morgen! Dein Soundtrack für einen entspannten Start in den Tag! Good Morning Coffee Hits für Frühstück, Breakfast &amp; Brunch! GuMo | Wake Up | Kaffeepause | Indie Pop | Chill Akustik | Alternative | Mit: Ed Sheeran, Tones And I, Why Don't We",Topsify Deutschland,warner.music.central.europe,103
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,4ZQNqlKwDCPSeey2y7kwlD,Good Morning Music,Start your morning right with this collection of songs you will want to sing all day long! ,Digster Canada,digsterca,88
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,4Yi2WJOQdlYVMAtoVjDuyU,Frühstücken,Frühstücksmusik für deinen Morgen. Die beste Hintergrundmusik für dein Frühstück. Dein Soundtrack für die wichtigste Mahlzeit des Tages!,Filtr Germany,playlists.germany,60
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,3yLRFPxEtzOyuscyHK5cZs,Chilled Vibes,Pop zum Chillen und Entspannen. ,Filtr Germany,playlists.germany,60
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,55hz9BjUnVrMR0pEQ8Euhq,SUNDAY VIBES | Weekend Chill & Sonntagsmusik,"Der perfekte Soundtrack zum chillen, relaxen oder den ganzen Tag im Bett bleiben. ",Digster Playlisten,digsterdeutschland,272
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,3rS0x2eXYOqJtGCpLSTPyh,Crossfit Home Workout  | Crossfit zu Hause,Motivationsboost für dein Crossfit Workout Zuhause!,Topsify Deutschland,warner.music.central.europe,60
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,4QuJ2DbcTe7R8lzqfNXz7v,LOVE SONGS & CHILL | TOP 100 SONGS,The top 100 best love songs of this moment. Dream away with the best love songs of right now. ❤️,Filtr Nederland,sonymusicnl,100
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,6YzvMU2Y5XbmfuOGNBHtXB,Shqip Hits,"Die besten und aktuellsten Shqip Hits. Alle albanischen Tracks in einer Playlist. Mit Songs von Dhurata Dora, Tayna, Kidda, Noizy, Ardian Bujupi, Mozzik und vielen mehr! Cover: Dhurata Dora",Filtr Germany,playlists.germany,60
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,0WgKHUksjYUrIuUTYXgbfQ,Abendessen,"Dinner mit Freunden oder Romantisches Abendessen mit der Liebsten, hier ist der Abendbrot Sound!",Digster Playlisten,digsterdeutschland,329
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,28ZBooqbLfQecygMcEFi53,Neo Classical Lounge - Chill & Relax | Neoklassik,The pioneers and cutting edge artist in Neo Classical and peaceful compositions. ,Digster Playlisten,digsterdeutschland,120
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,2MxjKUw4KEoGQQS0SYFfrb,Frühaufsteher - Good Morning Music,Deine Playlist mit den coolsten gute Laune Tracks zum Wachwerden. Cover: Dua Lipa,Digster Playlisten,digsterdeutschland,270
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,4LIb2PKCU2q36oMfA4eNHl,Chill with Anjuna,"The best tracks in down-tempo &amp; chill, curated by Anjuna. Perfect for studying, meditating &amp; relaxing. ",Anjunadeep,anjunadeep,40
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,2hHOkhDwLXXQGdXOTpbFWz,Deutschrap Party,Deine Party-Liste mit den fettesten Deutschrap-Beats zum Abgehen! Cover: Ski Aggu,STOKED,t7dirxvngk1r59e99lw4i0k8n,203
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,7A2YimOfIrmAWkCeSIY8Rq,Calm Classics,"Breathe in, breathe out and let this relaxing playlist help you focus on the task at hand.",Peaceful Classics,peacefulclassics,89
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,71EOlNARIzTqcFXI4tUqsd,Yoga & Meditation with Above & Beyond and Reflections,"A playlist for yoga, mindfulness and meditation with reflective moments. ",Above & Beyond,aboveandbeyondofficial,30
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,4nv2G8cjo5WKQotsab8LzV,Gymtonic | 💦Dance Workout,"Energized dance beats to help you stay motivated. Get the most out of your workout. Let's go! Gym music, fitness workout, training motivation, cardio, running, crossfit hits",Be Yourself Music,beyourselfmusic,86
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,2rFlq0MyO0XcwYCI8IsNFk,Mood Food,Die Good Vibes Playlist um deine Stimmung zu boosten.,Feiyr,vthh5v5z9pepadx5bfrglwrts,40
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,19PgP2QSGPcm6Ve8VhbtpG,80s HITS | TOP 100 SONGS,"The best of the 1980s from Michael Jackson, Journey, Whitney Houston, TOTO, AC/DC, Kenny Loggins, Billy Joel, Survivor + more.",Filtr US,myplay.com,101
0JQ5DAqbMKFRKBHIxJ5hMm,Tastemakers,2f6tXtN0XesjONxicAzMIw,2000s HITS THROWBACKS | TOP 100 SONGS,"The best of the 2000s from Shakira, Usher, The White Stripes, Beyonce, Outkast, Wheatus, The Fray, Avril Lavigne + more.",Filtr US,myplay.com,131
